일시,풍속(m/s),풍향(deg),유의파고(m),파향(deg),wind_speed_index,wind_deg_index,wave_index,wave_deg_index,berthing_index,berthing_index2
2018-05-20 17:00,7.3,57,1.4,20,3,4,2,4,3.22,0.805
2018-05-21 9:00,4.0,60,1.4,347,4,4,2,4,3.5,0.875
2018-05-21 10:00,4.2,88,1.2,353,3,4,2,4,3.22,0.805
2018-05-21 12:00,3.7,88,1.2,357,4,4,2,4,3.5,0.875
2018-05-21 13:00,3.4,91,1.2,7,4,4,2,4,3.5,0.875
2018-05-21 14:00,2.8,69,1.0,11,4,4,3,4,3.75,0.9375
2018-05-21 15:00,3.3,75,1.0,12,4,4,3,4,3.75,0.9375
2018-05-21 17:00,4.0,70,0.9,20,4,4,3,4,3.75,0.9375
2018-05-22 9:00,1.5,106,0.7,28,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-05-22 10:00,1.6,116,0.7,19,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-05-22 12:00,2.1,156,0.6,340,4,2,3,4,3.37,0.8425
2018-05-22 13:00,3.6,165,0.5,325,4,1,4,4,3.43,0.8575
2018-05-22 14:00,3.8,199,0.5,309,4,1,4,4,3.43,0.8575
2018-05-22 15:00,3.7,193,0.5,288,4,1,4,3,3.1500000000000004,0.7875000000000001
2018-05-22 17:00,4.7,178,0.5,306,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-05-23 9:00,2.8,216,0.5,54,4,1,4,4,3.43,0.8575
2018-05-23 10:00,5.6,217,0.5,15,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-05-23 12:00,7.4,312,0.6,343,3,3,3,4,3.2800000000000002,0.8200000000000001
2018-05-23 13:00,5.8,340,0.6,319,3,4,3,4,3.47,0.8675
2018-05-23 14:00,8.8,319,0.8,356,3,4,3,4,3.47,0.8675
2018-05-23 15:00,4.5,328,0.9,356,3,4,3,4,3.47,0.8675
2018-05-23 17:00,7.6,25,0.8,331,3,4,3,4,3.47,0.8675
2018-05-24 9:00,6.2,219,0.4,229,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-05-24 10:00,6.2,219,0.5,13,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-05-24 12:00,6.8,225,0.6,338,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-24 13:00,6.9,222,0.7,298,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-24 14:00,7.5,210,0.7,301,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-24 15:00,6.8,200,0.6,299,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-24 17:00,3.8,236,0.8,21,4,1,3,4,3.18,0.795
2018-05-25 9:00,2.1,214,1.0,188,4,1,3,1,2.34,0.585
2018-05-25 10:00,1.2,129,1.0,176,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-05-25 12:00,1.8,106,0.8,125,4,3,3,2,3.0000000000000004,0.7500000000000001
2018-05-25 13:00,1.4,155,0.9,121,4,2,3,2,2.81,0.7025
2018-05-25 14:00,0.9,137,0.9,129,4,2,3,2,2.81,0.7025
2018-05-25 15:00,1.8,147,0.8,28,4,2,3,4,3.37,0.8425
2018-05-25 17:00,1.9,167,0.7,33,4,1,3,4,3.18,0.795
2018-05-26 9:00,4.6,102,0.6,31,3,4,3,4,3.47,0.8675
2018-05-26 10:00,5.2,98,0.7,332,3,4,3,4,3.47,0.8675
2018-05-26 12:00,3.2,97,0.7,16,4,4,3,4,3.75,0.9375
2018-05-26 13:00,3.8,74,0.6,19,4,4,3,4,3.75,0.9375
2018-05-26 14:00,3.7,115,0.6,31,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-05-26 15:00,3.3,111,0.6,41,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-05-26 17:00,2.9,61,0.6,10,4,4,3,4,3.75,0.9375
2018-05-27 9:00,1.0,206,0.5,91,4,1,4,4,3.43,0.8575
2018-05-27 10:00,0.5,155,0.5,66,4,2,4,4,3.62,0.905
2018-05-27 12:00,4.0,216,0.5,351,4,1,4,4,3.43,0.8575
2018-05-27 13:00,4.3,222,0.5,329,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-05-27 14:00,4.3,213,0.5,286,3,1,4,3,2.87,0.7175
2018-05-27 15:00,1.5,266,0.5,304,4,1,4,4,3.43,0.8575
2018-05-27 17:00,2.2,221,0.4,271,4,1,4,3,3.1500000000000004,0.7875000000000001
2018-05-28 9:00,6.1,43,0.7,47,3,4,3,4,3.47,0.8675
2018-05-28 10:00,5.6,49,0.7,41,3,4,3,4,3.47,0.8675
2018-05-28 12:00,5.0,55,0.7,36,3,4,3,4,3.47,0.8675
2018-05-28 13:00,4.4,43,0.7,12,3,4,3,4,3.47,0.8675
2018-05-28 14:00,3.9,55,0.7,355,4,4,3,4,3.75,0.9375
2018-05-28 15:00,2.4,44,0.6,348,4,4,3,4,3.75,0.9375
2018-05-28 17:00,3.3,41,0.5,277,4,4,4,3,3.7199999999999998,0.9299999999999999
2018-05-29 9:00,2.1,1,0.4,17,4,4,4,4,4.0,1.0
2018-05-29 10:00,1.3,19,0.4,30,4,4,4,4,4.0,1.0
2018-05-29 12:00,1.6,94,0.4,359,4,4,4,4,4.0,1.0
2018-05-29 13:00,2.6,88,0.3,344,4,4,4,4,4.0,1.0
2018-05-29 14:00,2.8,107,0.3,30,4,3,4,4,3.8100000000000005,0.9525000000000001
2018-05-29 15:00,3.5,106,0.3,20,4,3,4,4,3.8100000000000005,0.9525000000000001
2018-05-29 17:00,3.8,116,0.3,46,4,3,4,4,3.8100000000000005,0.9525000000000001
2018-05-30 9:00,1.7,244,0.3,279,4,1,4,3,3.1500000000000004,0.7875000000000001
2018-05-30 10:00,1.1,310,0.3,289,4,3,4,3,3.5300000000000002,0.8825000000000001
2018-05-30 12:00,0.6,134,0.4,172,4,3,4,1,2.9700000000000006,0.7425000000000002
2018-05-30 13:00,1.1,233,0.3,168,4,1,4,1,2.59,0.6475
2018-05-30 14:00,1.0,335,0.4,171,4,4,4,1,3.16,0.79
2018-05-30 15:00,0.5,103,0.3,138,4,4,4,1,3.16,0.79
2018-05-30 17:00,2.2,143,0.2,35,4,2,4,4,3.62,0.905
2018-05-31 9:00,5.3,21,0.4,93,3,4,4,4,3.72,0.93
2018-05-31 10:00,4.8,36,0.5,75,3,4,4,4,3.72,0.93
2018-05-31 12:00,3.8,5,0.4,71,4,4,4,4,4.0,1.0
2018-05-31 13:00,6.3,356,0.4,5,3,4,4,4,3.72,0.93
2018-05-31 14:00,6.9,350,0.6,24,3,4,3,4,3.47,0.8675
2018-05-31 15:00,7.1,343,0.6,346,3,4,3,4,3.47,0.8675
2018-05-31 17:00,7.2,344,0.6,245,3,4,3,2,2.91,0.7275
2018-06-01 9:00,3.1,196,0.3,105,4,1,4,4,3.43,0.8575
2018-06-01 10:00,3.8,201,0.2,37,4,1,4,4,3.43,0.8575
2018-06-01 12:00,5.3,225,0.3,11,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-01 13:00,4.9,227,0.3,90,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-01 14:00,4.7,222,0.3,106,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-01 15:00,4.4,230,0.3,28,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-01 17:00,4.2,222,0.3,296,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-02 9:00,5.9,175,0.4,297,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-02 10:00,6.2,188,0.5,283,3,1,4,3,2.87,0.7175
2018-06-02 12:00,6.3,189,0.6,309,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-02 13:00,5.5,185,0.7,321,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-02 14:00,5.0,200,0.7,342,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-02 15:00,5.4,200,0.8,14,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-02 17:00,5.7,211,0.8,358,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-03 9:00,3.5,194,0.6,316,4,1,3,4,3.18,0.795
2018-06-03 10:00,3.5,178,0.7,316,4,1,3,4,3.18,0.795
2018-06-03 12:00,4.0,193,0.7,25,4,1,3,4,3.18,0.795
2018-06-03 13:00,4.3,173,0.6,16,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-03 14:00,4.9,180,0.7,357,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-03 15:00,5.0,188,0.8,17,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-03 17:00,5.1,207,0.7,17,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-04 9:00,4.5,214,0.8,329,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-04 10:00,4.3,225,0.8,338,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-04 12:00,3.8,237,0.8,343,4,1,3,4,3.18,0.795
2018-06-04 13:00,4.4,195,0.8,63,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-04 14:00,4.4,160,0.7,341,3,2,3,4,3.0900000000000003,0.7725000000000001
2018-06-04 15:00,4.4,184,0.6,59,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-04 17:00,4.5,177,0.6,31,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-05 9:00,1.2,32,0.6,333,4,4,3,4,3.75,0.9375
2018-06-05 10:00,0.9,120,0.5,169,4,3,4,1,2.9700000000000006,0.7425000000000002
2018-06-05 12:00,2.9,170,0.5,135,4,1,4,2,2.87,0.7175
2018-06-05 13:00,3.2,182,0.5,109,4,1,4,4,3.43,0.8575
2018-06-05 14:00,2.2,211,0.5,92,4,1,4,4,3.43,0.8575
2018-06-05 15:00,2.5,256,0.4,93,4,1,4,4,3.43,0.8575
2018-06-05 17:00,3.4,242,0.4,29,4,1,4,4,3.43,0.8575
2018-06-06 9:00,4.1,171,0.3,42,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-06 10:00,4.6,193,0.3,73,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-06 12:00,2.9,173,0.4,55,4,1,4,4,3.43,0.8575
2018-06-06 13:00,3.9,190,0.3,90,4,1,4,4,3.43,0.8575
2018-06-06 14:00,4.1,191,0.4,76,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-06 15:00,2.8,203,0.4,85,4,1,4,4,3.43,0.8575
2018-06-06 17:00,4.1,192,0.3,67,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-07 9:00,6.3,188,0.7,24,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-07 10:00,6.0,205,0.7,23,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-07 12:00,6.1,200,0.8,360,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-07 13:00,5.9,196,0.8,13,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-07 14:00,6.2,200,0.8,15,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-07 15:00,5.4,186,0.8,16,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-07 17:00,5.4,203,0.8,12,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-08 9:00,1.7,248,0.9,4,4,1,3,4,3.18,0.795
2018-06-08 10:00,2.5,264,0.8,5,4,1,3,4,3.18,0.795
2018-06-08 12:00,6.0,320,0.8,235,3,4,3,2,2.91,0.7275
2018-06-08 13:00,6.8,335,0.8,214,3,4,3,1,2.63,0.6575
2018-06-08 14:00,5.9,346,0.6,212,3,4,3,1,2.63,0.6575
2018-06-08 15:00,7.8,353,0.6,199,3,4,3,1,2.63,0.6575
2018-06-08 17:00,5.6,7,0.6,173,3,4,3,1,2.63,0.6575
2018-06-09 9:00,7.3,63,1.1,341,3,4,2,4,3.22,0.805
2018-06-09 10:00,5.8,66,1.3,332,3,4,2,4,3.22,0.805
2018-06-09 12:00,5.2,70,1.4,335,3,4,2,4,3.22,0.805
2018-06-09 13:00,5.4,60,1.4,316,3,4,2,4,3.22,0.805
2018-06-09 14:00,5.5,77,1.4,321,3,4,2,4,3.22,0.805
2018-06-09 15:00,5.3,72,1.4,331,3,4,2,4,3.22,0.805
2018-06-09 17:00,6.0,74,1.3,347,3,4,2,4,3.22,0.805
2018-06-10 9:00,7.4,94,1.5,338,3,4,2,4,3.22,0.805
2018-06-10 10:00,7.5,91,1.6,9,3,4,2,4,3.22,0.805
2018-06-10 12:00,7.4,100,1.7,336,3,4,2,4,3.22,0.805
2018-06-10 13:00,6.8,109,1.7,348,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-06-10 14:00,7.5,88,1.7,344,3,4,2,4,3.22,0.805
2018-06-10 15:00,7.0,96,1.7,357,3,4,2,4,3.22,0.805
2018-06-10 17:00,7.0,89,1.4,4,3,4,2,4,3.22,0.805
2018-06-11 9:00,7.1,51,1.5,7,3,4,2,4,3.22,0.805
2018-06-11 10:00,6.5,51,1.5,14,3,4,2,4,3.22,0.805
2018-06-11 12:00,7.0,43,1.4,26,3,4,2,4,3.22,0.805
2018-06-11 13:00,6.9,48,1.6,26,3,4,2,4,3.22,0.805
2018-06-11 14:00,6.6,54,1.4,36,3,4,2,4,3.22,0.805
2018-06-11 15:00,6.3,43,1.5,22,3,4,2,4,3.22,0.805
2018-06-11 17:00,7.3,37,1.3,37,3,4,2,4,3.22,0.805
2018-06-12 9:00,8.3,335,1.3,55,3,4,2,4,3.22,0.805
2018-06-12 10:00,8.7,326,1.4,35,3,4,2,4,3.22,0.805
2018-06-12 12:00,9.2,334,1.5,47,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-06-12 13:00,7.7,336,1.3,5,3,4,2,4,3.22,0.805
2018-06-12 14:00,8.0,348,1.3,6,3,4,2,4,3.22,0.805
2018-06-12 15:00,7.8,357,1.2,31,3,4,2,4,3.22,0.805
2018-06-12 17:00,6.9,338,1.2,27,3,4,2,4,3.22,0.805
2018-06-13 9:00,4.6,57,1.6,14,3,4,2,4,3.22,0.805
2018-06-13 10:00,3.7,76,1.5,3,4,4,2,4,3.5,0.875
2018-06-13 12:00,4.0,51,1.3,9,4,4,2,4,3.5,0.875
2018-06-13 13:00,3.0,48,1.4,355,4,4,2,4,3.5,0.875
2018-06-13 14:00,3.0,79,1.5,358,4,4,2,4,3.5,0.875
2018-06-13 15:00,3.8,82,1.3,343,4,4,2,4,3.5,0.875
2018-06-13 17:00,4.1,95,1.3,4,3,4,2,4,3.22,0.805
2018-06-14 9:00,7.3,120,1.5,350,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-06-14 10:00,7.0,131,1.6,320,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-06-14 12:00,6.2,125,1.7,283,3,3,2,3,2.75,0.6875
2018-06-14 13:00,6.7,127,1.8,276,3,3,2,3,2.75,0.6875
2018-06-14 14:00,7.2,113,1.5,263,3,3,2,2,2.47,0.6175
2018-06-14 15:00,7.6,105,1.5,246,3,4,2,2,2.66,0.665
2018-06-14 17:00,7.2,113,1.4,270,3,3,2,2,2.47,0.6175
2018-06-15 9:00,7.6,69,2.1,11,3,4,1,4,2.97,0.7425
2018-06-15 10:00,8.0,80,2.1,351,3,4,1,4,2.97,0.7425
2018-06-15 12:00,7.6,81,2.0,11,3,4,2,4,3.22,0.805
2018-06-15 13:00,6.7,77,1.9,13,3,4,2,4,3.22,0.805
2018-06-15 14:00,7.9,77,1.5,6,3,4,2,4,3.22,0.805
2018-06-15 15:00,7.5,77,1.6,358,3,4,2,4,3.22,0.805
2018-06-15 17:00,7.2,67,1.7,13,3,4,2,4,3.22,0.805
2018-06-16 9:00,4.7,86,1.1,23,3,4,2,4,3.22,0.805
2018-06-16 10:00,3.1,71,1.1,24,4,4,2,4,3.5,0.875
2018-06-16 12:00,2.2,78,1.1,345,4,4,2,4,3.5,0.875
2018-06-16 13:00,3.1,87,1.1,349,4,4,2,4,3.5,0.875
2018-06-16 14:00,3.0,80,1.2,349,4,4,2,4,3.5,0.875
2018-06-16 15:00,2.3,89,1.2,11,4,4,2,4,3.5,0.875
2018-06-16 17:00,2.8,97,1.0,353,4,4,3,4,3.75,0.9375
2018-06-17 9:00,4.3,180,0.8,236,3,1,3,2,2.34,0.585
2018-06-17 10:00,3.6,181,0.8,315,4,1,3,4,3.18,0.795
2018-06-17 12:00,4.1,168,0.9,343,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-17 13:00,3.3,146,0.9,229,4,2,3,2,2.81,0.7025
2018-06-17 14:00,4.7,161,0.9,196,3,1,3,1,2.06,0.515
2018-06-17 15:00,5.3,157,0.8,129,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-06-17 17:00,4.3,186,0.8,325,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-18 9:00,2.7,149,0.6,353,4,2,3,4,3.37,0.8425
2018-06-18 10:00,2.9,154,0.6,17,4,2,3,4,3.37,0.8425
2018-06-18 12:00,2.6,177,0.5,63,4,1,4,4,3.43,0.8575
2018-06-18 13:00,2.3,205,0.5,340,4,1,4,4,3.43,0.8575
2018-06-18 14:00,1.7,224,0.5,278,4,1,4,3,3.1500000000000004,0.7875000000000001
2018-06-18 15:00,1.7,146,0.4,100,4,2,4,4,3.62,0.905
2018-06-18 17:00,1.4,216,0.3,214,4,1,4,1,2.59,0.6475
2018-06-19 9:00,3.1,234,0.5,200,4,1,4,1,2.59,0.6475
2018-06-19 10:00,3.8,224,0.6,195,4,1,3,1,2.34,0.585
2018-06-19 12:00,5.1,223,0.7,178,3,1,3,1,2.06,0.515
2018-06-19 13:00,3.4,207,0.7,175,4,1,3,1,2.34,0.585
2018-06-19 14:00,3.5,203,0.7,128,4,1,3,2,2.62,0.655
2018-06-19 15:00,4.4,194,0.5,115,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-06-19 17:00,5.2,215,0.6,123,3,1,3,2,2.34,0.585
2018-06-20 9:00,6.8,322,0.7,213,3,4,3,1,2.63,0.6575
2018-06-20 10:00,6.2,317,0.6,207,3,4,3,1,2.63,0.6575
2018-06-20 12:00,9.0,359,0.7,296,3,4,3,4,3.47,0.8675
2018-06-20 13:00,6.8,353,0.6,320,3,4,3,4,3.47,0.8675
2018-06-20 14:00,6.9,344,0.6,317,3,4,3,4,3.47,0.8675
2018-06-20 15:00,6.7,3,0.6,323,3,4,3,4,3.47,0.8675
2018-06-20 17:00,2.5,16,0.6,237,4,4,3,2,3.19,0.7975
2018-06-21 9:00,8.0,343,0.6,215,3,4,3,1,2.63,0.6575
2018-06-21 10:00,7.1,338,0.8,320,3,4,3,4,3.47,0.8675
2018-06-21 12:00,4.3,353,0.8,234,3,4,3,2,2.91,0.7275
2018-06-21 13:00,4.5,348,0.7,160,3,4,3,1,2.63,0.6575
2018-06-21 14:00,2.8,345,0.8,240,4,4,3,2,3.19,0.7975
2018-06-21 15:00,3.5,352,0.7,273,4,4,3,3,3.4699999999999998,0.8674999999999999
2018-06-21 17:00,3.2,196,0.6,172,4,1,3,1,2.34,0.585
2018-06-22 9:00,2.8,237,0.4,186,4,1,4,1,2.59,0.6475
2018-06-22 10:00,3.5,229,0.5,223,4,1,4,1,2.59,0.6475
2018-06-22 12:00,3.0,222,0.4,227,4,1,4,2,2.87,0.7175
2018-06-22 13:00,2.9,254,0.4,250,4,1,4,2,2.87,0.7175
2018-06-22 14:00,2.8,213,0.4,355,4,1,4,4,3.43,0.8575
2018-06-22 15:00,2.5,211,0.3,326,4,1,4,4,3.43,0.8575
2018-06-22 17:00,3.8,206,0.4,318,4,1,4,4,3.43,0.8575
2018-06-23 9:00,3.9,212,0.4,346,4,1,4,4,3.43,0.8575
2018-06-23 10:00,6.1,213,0.5,17,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-23 12:00,4.4,227,0.5,354,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-23 13:00,3.2,224,0.5,327,4,1,4,4,3.43,0.8575
2018-06-23 14:00,7.9,204,0.5,350,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-06-23 15:00,4.9,237,0.6,328,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-23 17:00,5.6,246,0.7,268,3,1,3,2,2.34,0.585
2018-06-24 9:00,3.4,235,1.0,299,4,1,3,4,3.18,0.795
2018-06-24 10:00,4.2,245,0.8,281,3,1,3,3,2.62,0.655
2018-06-24 12:00,3.9,234,0.7,262,4,1,3,2,2.62,0.655
2018-06-24 13:00,6.4,323,0.9,230,3,4,3,2,2.91,0.7275
2018-06-24 14:00,8.9,342,0.7,213,3,4,3,1,2.63,0.6575
2018-06-24 15:00,6.7,333,0.7,207,3,4,3,1,2.63,0.6575
2018-06-24 17:00,1.3,120,0.6,188,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-06-25 9:00,1.2,130,0.6,213,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-06-25 10:00,1.6,126,0.7,188,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-06-25 12:00,1.2,107,0.8,179,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-06-25 13:00,1.1,127,0.7,168,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-06-25 14:00,1.0,247,0.7,165,4,1,3,1,2.34,0.585
2018-06-25 15:00,0.8,282,0.7,166,4,2,3,1,2.5300000000000002,0.6325000000000001
2018-06-25 17:00,1.3,275,0.7,136,4,2,3,1,2.5300000000000002,0.6325000000000001
2018-06-26 9:00,7.1,183,1.0,329,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-26 10:00,6.9,180,1.0,4,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-26 12:00,7.7,194,1.1,10,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-26 13:00,5.9,206,1.2,360,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-26 14:00,5.6,181,0.9,13,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-26 15:00,6.0,177,1.0,8,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-06-26 17:00,9.0,208,1.3,351,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-27 9:00,5.2,213,3.1,214,3,1,1,1,1.56,0.39
2018-06-27 10:00,5.2,213,3.1,207,3,1,1,1,1.56,0.39
2018-06-27 12:00,5.2,213,3.2,189,3,1,1,1,1.56,0.39
2018-06-27 13:00,5.2,213,2.2,127,3,1,1,2,1.84,0.46
2018-06-27 14:00,5.2,213,2.7,114,3,1,1,2,1.84,0.46
2018-06-27 15:00,5.2,213,2.7,90,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-06-27 17:00,5.2,213,2.5,13,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-06-28 9:00,5.2,213,1.5,135,3,1,2,2,2.09,0.5225
2018-06-28 10:00,5.2,213,1.5,76,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-28 12:00,5.2,213,2.0,16,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-28 13:00,5.2,213,2.2,3,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-06-28 14:00,5.2,213,2.0,348,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-28 15:00,5.2,213,2.3,345,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-06-28 17:00,5.2,213,2.2,297,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-06-29 9:00,5.2,213,1.5,341,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-29 10:00,5.2,213,1.4,326,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-29 12:00,5.2,213,1.5,325,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-29 13:00,5.2,213,1.2,320,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-29 14:00,5.2,213,1.3,298,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-06-29 15:00,5.2,213,1.2,244,3,1,2,2,2.09,0.5225
2018-06-29 17:00,5.2,213,1.1,217,3,1,2,1,1.81,0.4525
2018-06-30 9:00,5.2,213,1.2,275,3,1,2,3,2.37,0.5925
2018-06-30 10:00,5.2,213,1.0,269,3,1,3,2,2.34,0.585
2018-06-30 12:00,5.2,213,1.2,265,3,1,2,2,2.09,0.5225
2018-06-30 13:00,5.2,213,1.2,259,3,1,2,2,2.09,0.5225
2018-06-30 14:00,5.2,213,1.3,233,3,1,2,2,2.09,0.5225
2018-06-30 15:00,5.2,213,1.1,215,3,1,2,1,1.81,0.4525
2018-06-30 17:00,5.2,213,1.3,197,3,1,2,1,1.81,0.4525
2018-07-01 9:00,5.2,213,0.9,187,3,1,3,1,2.06,0.515
2018-07-01 10:00,5.2,213,0.9,183,3,1,3,1,2.06,0.515
2018-07-01 12:00,5.2,213,0.8,171,3,1,3,1,2.06,0.515
2018-07-01 13:00,5.2,213,0.8,161,3,1,3,1,2.06,0.515
2018-07-01 14:00,5.2,213,0.7,185,3,1,3,1,2.06,0.515
2018-07-01 15:00,5.2,213,0.7,173,3,1,3,1,2.06,0.515
2018-07-01 17:00,5.2,213,0.7,172,3,1,3,1,2.06,0.515
2018-07-02 9:00,5.2,213,1.0,168,3,1,3,1,2.06,0.515
2018-07-02 10:00,5.2,213,1.1,172,3,1,2,1,1.81,0.4525
2018-07-02 12:00,5.2,213,1.5,308,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-02 13:00,5.2,213,1.2,280,3,1,2,3,2.37,0.5925
2018-07-02 14:00,5.2,213,1.2,283,3,1,2,3,2.37,0.5925
2018-07-02 15:00,5.2,213,1.2,236,3,1,2,2,2.09,0.5225
2018-07-02 17:00,5.2,213,0.9,245,3,1,3,2,2.34,0.585
2018-07-03 9:00,5.2,213,0.4,214,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-03 10:00,5.2,213,0.5,254,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-07-03 12:00,5.2,213,0.4,225,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-03 13:00,5.2,213,0.5,230,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-07-03 14:00,5.2,213,0.4,280,3,1,4,3,2.87,0.7175
2018-07-03 15:00,5.2,213,0.4,210,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-03 17:00,5.2,213,0.4,220,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-04 9:00,5.2,213,2.8,203,3,1,1,1,1.56,0.39
2018-07-04 10:00,5.2,213,3.4,201,3,1,1,1,1.56,0.39
2018-07-04 12:00,5.2,213,2.6,197,3,1,1,1,1.56,0.39
2018-07-04 13:00,5.2,213,2.1,194,3,1,1,1,1.56,0.39
2018-07-04 14:00,5.2,213,2.4,178,3,1,1,1,1.56,0.39
2018-07-04 15:00,5.2,213,2.4,173,3,1,1,1,1.56,0.39
2018-07-04 17:00,5.2,213,1.8,194,3,1,2,1,1.81,0.4525
2018-07-05 9:00,5.2,213,2.7,7,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-05 10:00,5.2,213,3.0,11,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-05 12:00,5.2,213,3.1,11,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-05 13:00,5.2,213,2.7,9,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-05 14:00,5.2,213,2.9,360,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-05 15:00,5.2,213,3.0,360,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-05 17:00,5.2,213,2.5,350,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-06 9:00,5.2,213,2.5,6,3,1,1,4,2.4000000000000004,0.6000000000000001
